image_url,caption,image_path,is_valid,image
http://l7.alamy.com/zooms/5cafd88815b945daa8ba74eae93436ec/oriental-mosaic-in-a-mosque-sultanate-of-oman-c6hh04.jpg,oriental mosaic in a mosque,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1072.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x493 at 0x1E8BC921610>
http://78.media.tumblr.com/e289c4c30d5641029dc2ae6c7afe130a/tumblr_n6lh602RTT1sahervo7_500.jpg,some absolutely gorgeous illustrations for you ...,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1073.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=500x426 at 0x1E8BC921670>
http://cdn.newsapi.com.au/image/v1/cd6d2cd1300f9c65a7e5a0f2db8f6788,the property is nestled in the heart .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1074.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=650x488 at 0x1E8BC9216D0>
https://thumb9.shutterstock.com/display_pic_with_logo/4545307/769778866/stock-photo-seamless-pattern-of-blue-buds-flowers-on-a-light-blue-background-with-blue-vertical-stripes-769778866.jpg,seamless pattern of blue buds flowers on a light blue background with blue vertical stripes .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1075.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E8BC921730>
http://taylorjonesphotography.com/wp-content/uploads/2015/06/Ras027-765x1024.jpg,first look with bride and groom in mountains,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1076.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=765x1024 at 0x1E8BC921790>
http://www.oregonwinepress.com/pub/photo/rgb-12-2014-Profile_AngelaEstate_3.jpg,"the tasting room is located in the complex , which includes accommodation type and other businesses .",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1077.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1000x600 at 0x1E8BC921850>
https://thumb1.shutterstock.com/display_pic_with_logo/1082783/197682530/stock-vector-vector-world-globe-d-triangular-map-of-the-earth-modern-elements-of-info-graphics-world-map-197682530.jpg,"vector world globe , 3d triangular map of the earth .",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1078.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x457 at 0x1E8BC9218B0>
http://c8.alamy.com/comp/HY6YY1/fishing-boats-at-the-wharf-bonavista-harbour-newfoundland-HY6YY1.jpg,fishing boats at the wharf,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1079.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1300x956 at 0x1E8BC9217F0>
https://i.pinimg.com/736x/4e/49/a5/4e49a5136efbfd1cfc28d9a91ab7d758--infinity-symbol-stretch-bracelets.jpg,person this is on my list,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1080.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=421x421 at 0x1E8BC921910>
https://media.istockphoto.com/photos/raw-meat-in-a-carnage-at-the-market-picture-id494923808?k=6&m=494923808&s=612x612&w=0&h=U2QEowqdRfKFYM-Wc8tYQrW4DH_gjnconO_D7tgqKn4=,raw meat in a carnage at the market,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1081.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=612x410 at 0x1E8BC921970>
http://www.downeastthunderfarm.com/wp-content/uploads/2011/09/common-ground-fair-vintage-flowers.jpg,flowers in a vintage tin .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1082.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=542x801 at 0x1E8BC9219D0>
https://i.pinimg.com/736x/a4/ae/89/a4ae89b831879e7b8dd452b65491dcc1--short-hair-tutorial-half-up-hairstyles.jpg,cute wavy short hair - would work well with the veil too,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1083.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=480x720 at 0x1E8BC921A30>
https://i.pinimg.com/736x/5c/47/e4/5c47e4f862ba20ddb61244bf99cc3198--white-home-decor-home-design-white.jpg,a hint of black for your home,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1084.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=564x824 at 0x1E8BC921A90>
http://images.slideplayer.com/20/6046822/slides/slide_41.jpg,what determines where a line stops in poetry .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1085.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=960x720 at 0x1E8BC921AF0>
http://l7.alamy.com/zooms/57093ff65a3e48a4a79fa5e12a21f74b/a-view-of-the-ancient-gros-morne-fjord-now-raised-above-sea-level-bd5x6b.jpg,a view of the ancient fjord now raised above sea level and filled with fresh water,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1086.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x441 at 0x1E8BC921B50>
http://img.bleacherreport.net/img/images/photos/003/089/221/hi-res-0b778527b13c81e7948fcdaa9527a3f8_crop_north.jpg?h=533&w=800&q=70&crop_x=center&crop_y=top,"file - file photo , reacts after getting injured during the second half of a football game against american football team .",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1087.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=800x533 at 0x1E8BC921BB0>
http://i.dailymail.co.uk/i/pix/2013/12/15/article-2524197-1A1DFC8A00000578-439_634x929.jpg,happy again : the toddler looks calm as his famous mother cradles him in her arms and whispers words of comfort,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1088.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=634x929 at 0x1E8BC921C10>
http://photos.laineygossip.com/articles/radcliffe-fallon-29oct14-03.jpg,actor at the premiere of horns,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1089.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=532x800 at 0x1E8BC921C70>
http://l7.alamy.com/zooms/b3647da40715402f9e55adbe067ca81d/audience-members-wearing-fancy-dress-at-the-2016-big-tribute-music-hdj1nb.jpg,"audience members wearing fancy dress at the music festival , on the outskirts",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1090.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x447 at 0x1E8BC921CD0>
https://thumb1.shutterstock.com/display_pic_with_logo/1071689/485439343/stock-vector-vector-illustration-of-a-basket-with-colorful-autumn-flowers-apples-and-berries-isolated-on-a-485439343.jpg,"vector illustration of a basket with colorful autumn flowers , apples and berries isolated on a white background .",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1091.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E8BC921D30>
http://l7.alamy.com/zooms/a9c4a49a963f4b69afffcbf11f5e325a/african-american-teens-walking-on-the-street-after-school-in-downtown-enkwfg.jpg,teens walking on the street after school,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1092.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x447 at 0x1E8BC921D90>
http://l7.alamy.com/zooms/4157237b251148af81754cfd089f2e78/marines-marching-next-to-the-us-marine-corps-monument-in-dc-hkphep.jpg,marines marching next to the monument,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1093.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=567x540 at 0x1E8BC921DF0>
http://c8.alamy.com/comp/F07PJ1/the-national-sports-complex-olympic-stadium-part-of-the-new-khmer-F07PJ1.jpg,"tourist attraction , part of the movement",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1094.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1300x957 at 0x1E8BC921E50>
http://l7.alamy.com/zooms/4f14f6bc2913412daff905bb0d03a210/outdoor-shot-of-happy-young-people-sitting-on-the-edge-of-the-pool-fwwbm1.jpg,outdoor shot of happy young people sitting on the edge of the pool having a celebratory toast .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1095.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x447 at 0x1E8BC921EB0>
"https://nails.newsela.com/s3/newsela-media/article_media/2015/06/cuttlefish-camouflage-ca9e8e42.jpg?crop=0,168,1366,936&height=497&width=885",the cuttlefish was the inspiration for a new - d printer that prints materials with modifiable surfaces .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1096.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=885x497 at 0x1E8BC921F10>
http://l7.alamy.com/zooms/d569bce169e34fa09bf52ec2c32e315a/exterior-of-a-modern-restaurant-with-table-and-chairs-dxe03p.jpg,exterior of a modern restaurant with table and chairs,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1097.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x448 at 0x1E8BC921FD0>
https://thumb1.shutterstock.com/display_pic_with_logo/1215569/372848998/stock-photo-realistic-fiery-explosion-over-a-black-background-372848998.jpg,realistic fiery explosion over a black background,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1098.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x461 at 0x1E8BC8F9040>
https://ak1.picdn.net/shutterstock/videos/24036331/thumb/1.jpg,"bird on the branch , windy",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1099.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=852x480 at 0x1E8BC8F9070>
https://travelsies.files.wordpress.com/2015/10/img_9151.jpg?w=700&h=525,city hall in the evening,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1100.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=700x525 at 0x1E8BC8F90D0>
http://l7.alamy.com/zooms/ee237a42e5f345e38ae729af47793f11/a-view-of-the-fringes-of-breydon-water-looking-towards-berney-arms-e5e4tw.jpg,a view of the fringes looking towards a city,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1101.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x440 at 0x1E8BC8F9130>
http://i.dailymail.co.uk/i/pix/2015/03/19/26C97EAF00000578-3001417-image-a-44_1426735487503.jpg,"hard choice : the ladies spent the day alternating between the ocean and the pool , which person called",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1102.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=634x634 at 0x1E8BC8F9190>
https://ak9.picdn.net/shutterstock/videos/23087299/thumb/1.jpg?i10c=img.resize(height:160),light equipment hanging above stage in a concert hall,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1103.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=852x480 at 0x1E8BC8F91F0>
http://www.tailracecentre.com.au/wp-content/uploads/2014/04/P1000737.jpg,the kids attending the wedding had a wonderful time filling person and car with bounty .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1104.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=480x640 at 0x1E8BC8F9250>
https://us.123rf.com/450wm/michaeldb/michaeldb1209/michaeldb120900019/15291629-put-your-logo-or-copy-in-the-space-at-the-center-of-a-global-network-of-worlds.jpg?ver=6,put your logo or copy in the space at the center of a global network of worlds vector,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1105.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x437 at 0x1E8BC8F9310>
http://design-milk.com/images/2013/01/Pull-Wall-Sconce-6-Large.jpg,new i love how the orange adds a pop of color to the fixture,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1106.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=500x568 at 0x1E8BC8F92B0>
http://l7.alamy.com/zooms/5df6b0e2bb124c14b581b96bb77296d0/old-growth-fir-tree-several-hundred-years-old-uncovered-in-the-forest-dc254t.jpg,old growth fir tree several years old uncovered in the forest and cut open,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1107.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x447 at 0x1E8BC8F9370>
http://c8.alamy.com/comp/K22MJ3/abstract-background-of-a-heart-made-up-of-particles-digital-backdrop-K22MJ3.jpg,abstract background of a heart made up of particles .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1108.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1300x821 at 0x1E8BC8F93D0>
https://sashaleephotography.com/wp-content/uploads/2017/04/AnnaAndrew2015-129.jpg,dad walking daughter down the aisle at wedding,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1109.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=800x533 at 0x1E8BC8F9430>
http://l7.alamy.com/zooms/0046c7bf7c6746a7a0529c2bbd98e361/two-girls-hold-onto-each-other-for-comfort-wrapped-in-just-one-blanket-fa2bjt.jpg,"girls hold onto each other for comfort , wrapped in blanket .",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1110.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x447 at 0x1E8BC8F94F0>
http://c8.alamy.com/comp/F61WP3/vintage-wooden-boat-on-the-lake-biograd-lake-montenegro-F61WP3.jpg,vintage wooden boat on the lake .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1111.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1300x956 at 0x1E8BC8F9490>
https://i.pinimg.com/736x/6f/8f/22/6f8f227467922cae12bfca9d8a728fad--heart-shaped-engagement-rings-diamond-engagement-rings.jpg,browse our gallery of heart - shaped engagement rings to find one that suits your style .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1112.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=736x920 at 0x1E8BC8F9550>
http://i.dailymail.co.uk/i/pix/2010/08/01/article-0-0AA5C755000005DC-884_468x694.jpg,television show host has tied the knot with person,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1113.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=468x694 at 0x1E8BC8F95B0>
https://thumb1.shutterstock.com/display_pic_with_logo/1222298/141575413/stock-vector-butterfly-isolated-on-a-white-backgrounds-141575413.jpg,butterfly isolated on a white backgrounds,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1114.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E8BC8F9610>
https://thumb9.shutterstock.com/display_pic_with_logo/2176973/405807886/stock-vector-isolated-retro-emblem-with-a-laurel-wreath-text-and-a-bread-405807886.jpg,"isolated retro emblem with a laurel wreath , text and a bread",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1115.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E8BC8F9670>
https://ak2.picdn.net/shutterstock/videos/3035332/thumb/1.jpg,surgeon operating a patient in a surgical room,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1116.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=852x480 at 0x1E8BC8F96D0>
https://render.fineartamerica.com/images/rendered/medium/greeting-card/images/artworkimages/medium/1/tulips-adriana-rinaldi.jpg?&targetx=-310&targety=0&imagewidth=1321&imageheight=500&modelwidth=700&modelheight=500&backgroundcolor=D0D0E1&orientation=0,greeting card featuring poem by person,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1117.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=646x470 at 0x1E8BC8F9730>
http://slideplayer.com/4522033/15/images/2/Where+in+the+World+is+the+Grand+Canyon.jpg,where in the world is tourist attraction,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1118.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=960x720 at 0x1E8BC8F9790>
https://i.pinimg.com/736x/f5/ac/1c/f5ac1c16e0426c63c4b8b7fcc57e49a4--dental-problems-grip.jpg,person -- known for advanced bristle profile that aids in all - round cleaning of the mouth .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1119.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=736x736 at 0x1E8BC8F97F0>
https://thumb1.shutterstock.com/display_pic_with_logo/670261/702476740/stock-photo-girl-during-a-job-interview-702476740.jpg,girl during a job interview,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1120.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E8BC8F9850>
https://i.pinimg.com/736x/2d/9a/8f/2d9a8fa8f7c0165fab55883a68c5eb68--wild-poppies-wild-flowers.jpg,wild flowers in a field .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1121.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x628 at 0x1E8BC8F98B0>
http://l7.alamy.com/zooms/6f7d9ef8d65649e4ba8cbbf76740dc3e/christmas-decorations-displayed-for-sale-at-a-christmas-market-e8ged3.jpg,christmas decorations displayed for sale,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1122.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x445 at 0x1E8BC8F9910>
http://i2.cdn.turner.com/money/dam/assets/160310155509-go-game-man-vs-google-computer-00000708-780x439.jpg,a computer victorious over the world 's champion,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1123.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=780x439 at 0x1E8BC8F9970>
http://l7.alamy.com/zooms/8d62bfa7ff584494bc7980e8db08be8c/male-amur-tiger-cub-climbing-in-a-tree-fbb5ak.jpg,tiger cub climbing in a tree,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1124.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x437 at 0x1E8BC8F99D0>
https://ak8.picdn.net/shutterstock/videos/29430208/thumb/1.jpg,construction and pedestrian traffic on dusty hot summer day in the city,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1125.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=852x480 at 0x1E8BC8F9A30>
https://texashistory.unt.edu/ark:/67531/metapth8721/m1/1/med_res/,primary view of object titled .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1126.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=700x569 at 0x1E8BC8F9A90>
http://c8.alamy.com/comp/KEMP06/marble-head-of-a-beautiful-sculptured-woman-KEMP06.jpg,marble head of a beautiful sculptured woman,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1127.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1300x982 at 0x1E8BC8F9AF0>
http://farm4.staticflickr.com/3474/3936481968_880bb0f592_o.jpg,christmas is around the corner,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1128.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=3648x2048 at 0x1E8BC8F9B50>
http://media.gettyimages.com/photos/south-korean-singer-psy-performs-on-stage-during-the-lunar-chinese-picture-id160627406?k=6&m=160627406&s=612x612&w=0&h=IWYzHSK4JeX8pX12inUjYGldiXDBj-mhBHWDSVth2bA=,person performs on stage during the filming .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1129.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=408x612 at 0x1E8BC8F9BB0>
http://www.bessiethemini.com/wp/wp-content/gallery/pizza-dicks/IMG_2403.JPG,pizza in the shop window .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1130.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=800x600 at 0x1E8BC8F9C10>
http://slideplayer.com/7271980/24/images/10/View+of+Carcassonne+from+outside+the+city+walls.jpg,view of a city from outside the city walls,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1131.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=960x720 at 0x1E8BC8F9CD0>
http://l7.alamy.com/zooms/e7324f177220488394043d2d2cfb4c77/sunset-at-the-famous-floating-torii-gate-of-the-itsukushima-shrine-g0ae86.jpg,sunset at the famous floating torii gate at high tide,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1132.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x447 at 0x1E8BC8F9C70>
https://i.pinimg.com/736x/f4/76/b0/f476b086a7ad50d58677fbfd2ff1317c--outdoor-party-foods-outdoor-food.jpg,"for a pretty presentation , putting cookies in a wicker basket is great idea !",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1133.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=550x550 at 0x1E8BC8F9D30>
https://i.pinimg.com/736x/b5/b9/a1/b5b9a130ba42ef2f1591b1b529d24014--high-school-seniors-senior-photos.jpg,"senior photo against a brick background , natural , free - flowing hair !",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1134.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=670x479 at 0x1E8BC8F9DF0>
http://l7.alamy.com/zooms/6f7d11780ef5440e81b9f5b165d0bd59/man-plays-on-guitar-at-the-roof-gr60df.jpg,man plays on guitar at the roof,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1135.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x447 at 0x1E8BC8F9E50>
http://l7.alamy.com/zooms/691ec145a2904fce96649b4c372868ef/cannon-silhouette-against-the-setting-sun-on-suomenlinna-island-helsinki-a08ye2.jpg,silhouette against the setting sun,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1136.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x445 at 0x1E8BC8F9D90>
http://i.dailymail.co.uk/i/pix/2014/11/06/1415290614376_wps_45_Kate_Moss_shopping_in_Par.jpg,shopping time : person seemed to have a tough time choosing from the range of options available in the store,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1137.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=634x519 at 0x1E8BC8F9EB0>
https://media.istockphoto.com/photos/aerial-view-of-the-top-of-a-forest-canopy-picture-id125834485?k=6&m=125834485&s=612x612&w=0&h=y8Q9lsWJiuTg8jB5pER7x7u_xgEI7ERpJ9q9JryZPp0=,aerial view of the top of a forest canopy,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1138.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=612x406 at 0x1E8BC8F9F10>
https://image.shutterstock.com/z/stock-vector-hand-drawn-cartoon-of-the-planet-earth-cropped-to-include-african-europe-and-india-438910648.jpg,hand drawn cartoon of the planet earth cropped to include and filming location,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1139.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1500x1441 at 0x1E8BC8F9FD0>
http://media.gettyimages.com/photos/lee-cattermole-of-sunderland-is-shown-a-red-card-during-the-sky-bet-picture-id888886142?k=6&m=888886142&s=612x612&w=0&h=7fVIAI_rKMyKHGrYQ_BLeyuu0n6iT5Yxv-vZdcgWmy0=,soccer player is shown a red card during the match at stadium .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1140.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=612x404 at 0x1E8FFF45040>
https://i.pinimg.com/736x/56/42/7b/56427b8ab114cd31ef758f4a794b7757--spring-street-style-street-style-fashion.jpg,get inspired by these street style looks .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1141.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=500x750 at 0x1E8FFF45070>
https://i.pinimg.com/736x/8b/b9/24/8bb9240aca58f2d3418a7a306a50dde2.jpg,antique coffee tables - the custom of drinking coffee with guests led to the development of the antique coffee table well over a century ago .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1142.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=736x552 at 0x1E8FFF450D0>
https://i.pinimg.com/736x/8a/7b/a5/8a7ba5f816111f9bd827cbedd86e0041--mandala-floral-mandala-design.jpg,what to give ? problem solved .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1143.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=736x1148 at 0x1E8FFF45130>
http://i.dailymail.co.uk/i/pix/2015/04/06/16/27525EDE00000578-3027638-image-a-6_1428334728342.jpg,"next stop : favourite , who was dressed down during her outing , has already starred in films , including comedy film and comedy",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1144.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=634x919 at 0x1E8FFF451F0>
http://l7.alamy.com/zooms/572de857e654400db3503f14dd926c58/gardening-tools-and-flowers-on-the-terrace-in-the-garden-jgmy5x.jpg,gardening tools and flowers on the terrace in the garden,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1145.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x447 at 0x1E8FFF45190>
http://78.media.tumblr.com/cbd4c9627dd381f22a0a67a6b52dadc0/tumblr_mn9frqGn991ri74e4o5_500.jpg,teen - oriented movie posters of the 1980s,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_1146.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=492x750 at 0x1E8FFF45250>
